X,Y,Floor,Max_Signal_2_4GHz,Max_Signal_5Hz,Coverage_2_4GHz,Coverage_5GHz
0,0,0,-78.9087,-92.2839,0,0
0,2,0,-66.4907,-79.8659,0,0
0,4,0,-66.0531,-79.4283,0,0
0,6,0,-65.5941,-78.9693,0,0
0,8,0,-65.1119,-78.4871,0,0
0,10,0,-64.6042,-77.9794,1,0
0,12,0,-64.0687,-77.4439,1,0
0,14,0,-63.5028,-76.878,1,0
0,16,0,-62.9037,-76.2789,1,0
0,18,0,-62.2684,-75.6435,1,0
0,20,0,-61.5939,-74.9691,1,0
0,22,0,-60.8779,-74.2531,1,0
0,24,0,-60.1187,-73.4939,1,0
0,26,0,-59.3171,-72.6923,1,0
0,28,0,-58.4781,-71.8533,1,0
0,30,0,-57.6145,-70.9897,1,0
0,32,0,-56.7527,-70.1278,1,0
0,34,0,-62.9396,-76.3148,1,0
0,36,0,-62.2488,-75.624,1,0
0,38,0,-82.7746,-96.1497,0,0
0,40,0,-47.6042,-60.9794,1,1
0,42,0,-82.7746,-96.1497,0,0
0,44,0,-62.2488,-75.624,1,0
0,46,0,-62.9396,-76.3148,1,0
0,48,0,-56.7527,-70.1278,1,0
0,50,0,-57.6145,-70.9897,1,0
0,52,0,-58.4781,-71.8533,1,0
0,54,0,-59.3171,-72.6923,1,0
0,56,0,-60.1187,-73.4939,1,0
0,58,0,-60.8779,-74.2531,1,0
0,60,0,-61.5939,-74.9691,1,0
0,62,0,-62.2684,-75.6435,1,0
0,64,0,-62.9037,-76.2789,1,0
0,66,0,-63.5028,-76.878,1,0
0,68,0,-64.0687,-77.4439,1,0
0,70,0,-64.6042,-77.9794,1,0
0,72,0,-65.1119,-78.4871,0,0
0,74,0,-65.5941,-78.9693,0,0
0,76,0,-66.0531,-79.4283,0,0
0,78,0,-66.4907,-79.8659,0,0
2,0,0,-66.8158,-80.1909,0,0
2,2,0,-66.3882,-79.7634,0,0
2,4,0,-65.9396,-79.3148,0,0
2,6,0,-65.4678,-78.843,0,0
2,8,0,-64.9705,-78.3457,1,0
2,10,0,-64.445,-77.8202,1,0
2,12,0,-63.8882,-77.2634,1,0
2,14,0,-63.2965,-76.6717,1,0
2,16,0,-62.666,-76.0412,1,0
2,18,0,-61.992,-75.3672,1,0
2,20,0,-61.2694,-74.6446,1,0
2,22,0,-60.4925,-73.8677,1,0
2,24,0,-59.6557,-73.0309,1,0
2,26,0,-58.754,-72.1291,1,0
2,28,0,-57.7849,-71.16,1,0
2,30,0,-56.7527,-70.1278,1,0
2,32,0,-55.6763,-69.0515,1,0
2,34,0,-54.6042,-67.9794,1,0
2,36,0,-60.6351,-74.0103,1,0
2,38,0,-73.9293,-87.3045,0,0
2,40,0,-45.666,-59.0412,1,1
2,42,0,-73.9293,-87.3045,0,0
2,44,0,-60.6351,-74.0103,1,0
2,46,0,-54.6042,-67.9794,1,0
2,48,0,-55.6763,-69.0515,1,0
2,50,0,-56.7527,-70.1278,1,0
2,52,0,-57.7849,-71.16,1,0
2,54,0,-58.754,-72.1291,1,0
2,56,0,-59.6557,-73.0309,1,0
2,58,0,-60.4925,-73.8677,1,0
2,60,0,-61.2694,-74.6446,1,0
2,62,0,-61.992,-75.3672,1,0
2,64,0,-62.666,-76.0412,1,0
2,66,0,-63.2965,-76.6717,1,0
2,68,0,-63.8882,-77.2634,1,0
2,70,0,-64.445,-77.8202,1,0
2,72,0,-64.9705,-78.3457,1,0
2,74,0,-65.4678,-78.843,0,0
2,76,0,-65.9396,-79.3148,0,0
2,78,0,-66.3882,-79.7634,0,0
4,0,0,-66.7421,-80.1172,0,0
4,2,0,-66.3068,-79.682,0,0
4,4,0,-65.8493,-79.2244,0,0
4,6,0,-65.367,-78.7422,0,0
4,8,0,-64.8573,-78.2325,1,0
4,10,0,-64.317,-77.6922,1,0
4,12,0,-63.7424,-77.1175,1,0
4,14,0,-63.129,-76.5042,1,0
4,16,0,-62.4717,-75.8469,1,0
4,18,0,-61.7643,-75.1394,1,0
4,20,0,-60.9991,-74.3743,1,0
4,22,0,-60.1672,-73.5424,1,0
4,24,0,-59.2581,-72.6332,1,0
4,26,0,-58.2591,-71.6343,1,0
4,28,0,-57.1569,-70.5321,1,0
4,30,0,-55.9396,-69.3148,1,0
4,32,0,-54.6042,-67.9794,1,0
4,34,0,-53.1775,-66.5527,1,0
4,36,0,-51.7643,-65.1394,1,0
4,38,0,-64.6248,-78,1,0
4,40,0,-43.1672,-56.5424,1,1
4,42,0,-64.6248,-78,1,0
4,44,0,-51.7643,-65.1394,1,0
4,46,0,-53.1775,-66.5527,1,0
4,48,0,-54.6042,-67.9794,1,0
4,50,0,-55.9396,-69.3148,1,0
4,52,0,-57.1569,-70.5321,1,0
4,54,0,-58.2591,-71.6343,1,0
4,56,0,-59.2581,-72.6332,1,0
4,58,0,-60.1672,-73.5424,1,0
4,60,0,-60.9991,-74.3743,1,0
4,62,0,-61.7643,-75.1394,1,0
4,64,0,-62.4717,-75.8469,1,0
4,66,0,-63.129,-76.5042,1,0
4,68,0,-63.7424,-77.1175,1,0
4,70,0,-64.317,-77.6922,1,0
4,72,0,-64.8573,-78.2325,1,0
4,74,0,-65.367,-78.7422,0,0
4,76,0,-65.8493,-79.2244,0,0
4,78,0,-66.3068,-79.682,0,0
6,0,0,-66.6886,-80.0638,0,0
6,2,0,-66.2478,-79.6229,0,0
6,4,0,-65.7836,-79.1587,0,0
6,6,0,-65.2935,-78.6687,0,0
6,8,0,-64.7746,-78.1497,1,0
6,10,0,-64.2232,-77.5984,1,0
6,12,0,-63.6351,-77.0103,1,0
6,14,0,-63.0053,-76.3805,1,0
6,16,0,-62.3274,-75.7026,1,0
6,18,0,-61.5939,-74.9691,1,0
6,20,0,-60.7952,-74.1703,1,0
6,22,0,-59.919,-73.2942,1,0
6,24,0,-58.9499,-72.3251,1,0
6,26,0,-57.8676,-71.2428,1,0
6,28,0,-56.6454,-70.0206,1,0
6,30,0,-55.2488,-68.624,1,0
6,32,0,-53.6351,-67.0103,1,0
6,34,0,-51.7643,-65.1394,1,0
6,36,0,-49.6557,-63.0309,1,1
6,38,0,-54.6145,-67.9897,1,0
6,40,0,-39.6454,-53.0206,1,1
6,42,0,-54.6145,-67.9897,1,0
6,44,0,-49.6557,-63.0309,1,1
6,46,0,-51.7643,-65.1394,1,0
6,48,0,-53.6351,-67.0103,1,0
6,50,0,-55.2488,-68.624,1,0
6,52,0,-56.6454,-70.0206,1,0
6,54,0,-57.8676,-71.2428,1,0
6,56,0,-58.9499,-72.3251,1,0
6,58,0,-59.919,-73.2942,1,0
6,60,0,-60.7952,-74.1703,1,0
6,62,0,-61.5939,-74.9691,1,0
6,64,0,-62.3274,-75.7026,1,0
6,66,0,-63.0053,-76.3805,1,0
6,68,0,-63.6351,-77.0103,1,0
6,70,0,-64.2232,-77.5984,1,0
6,72,0,-64.7746,-78.1497,1,0
6,74,0,-65.2935,-78.6687,0,0
6,76,0,-65.7836,-79.1587,0,0
6,78,0,-66.2478,-79.6229,0,0
8,0,0,-66.6563,-80.0314,0,0
8,2,0,-66.2119,-79.5871,0,0
8,4,0,-65.7437,-79.1188,0,0
8,6,0,-65.2488,-78.624,0,0
8,8,0,-64.7242,-78.0993,1,0
8,10,0,-64.1659,-77.5411,1,0
8,12,0,-63.5695,-76.9447,1,0
8,14,0,-62.9293,-76.3045,1,0
8,16,0,-62.2385,-75.6137,1,0
8,18,0,-61.4884,-74.8636,1,0
8,20,0,-60.668,-74.0432,1,0
8,22,0,-59.763,-73.1381,1,0
8,24,0,-58.754,-72.1291,1,0
8,26,0,-57.6145,-70.9897,1,0
8,28,0,-56.3068,-69.682,1,0
8,30,0,-54.7746,-68.1497,1,0
8,32,0,-52.9293,-66.3045,1,0
8,34,0,-50.6248,-64,1,1
8,36,0,-47.6145,-60.9897,1,1
8,38,0,-43.6351,-57.0103,1,1
8,40,0,-33.6248,-47,1,1
8,42,0,-43.6351,-57.0103,1,1
8,44,0,-47.6145,-60.9897,1,1
8,46,0,-50.6248,-64,1,1
8,48,0,-52.9293,-66.3045,1,0
8,50,0,-54.7746,-68.1497,1,0
8,52,0,-56.3068,-69.682,1,0
8,54,0,-57.6145,-70.9897,1,0
8,56,0,-58.754,-72.1291,1,0
8,58,0,-59.763,-73.1381,1,0
8,60,0,-60.668,-74.0432,1,0
8,62,0,-61.4884,-74.8636,1,0
8,64,0,-62.2385,-75.6137,1,0
8,66,0,-62.9293,-76.3045,1,0
8,68,0,-63.5695,-76.9447,1,0
8,70,0,-64.1659,-77.5411,1,0
8,72,0,-64.7242,-78.0993,1,0
8,74,0,-65.2488,-78.624,0,0
8,76,0,-65.7437,-79.1188,0,0
8,78,0,-66.2119,-79.5871,0,0
10,0,0,-66.6454,-80.0206,0,0
10,2,0,-66.1999,-79.5751,0,0
10,4,0,-65.7303,-79.1055,0,0
10,6,0,-65.2338,-78.609,0,0
10,8,0,-64.7072,-78.0824,1,0
10,10,0,-64.1466,-77.5218,1,0
10,12,0,-63.5474,-76.9226,1,0
10,14,0,-62.9037,-76.2789,1,0
10,16,0,-62.2084,-75.5836,1,0
10,18,0,-61.4527,-74.8279,1,0
10,20,0,-60.6248,-74,1,0
10,22,0,-59.7097,-73.0849,1,0
10,24,0,-58.6866,-72.0618,1,0
10,26,0,-57.5268,-70.902,1,0
10,28,0,-56.1878,-69.563,1,0
10,30,0,-54.6042,-67.9794,1,0
10,32,0,-52.666,-66.0412,1,0
10,34,0,-50.1672,-63.5424,1,1
10,36,0,-46.6454,-60.0206,1,1
10,38,0,-40.6248,-54,1,1
10,40,0,20,20,1,1
10,42,0,-40.6248,-54,1,1
10,44,0,-46.6454,-60.0206,1,1
10,46,0,-50.1672,-63.5424,1,1
10,48,0,-52.666,-66.0412,1,0
10,50,0,-54.6042,-67.9794,1,0
10,52,0,-56.1878,-69.563,1,0
10,54,0,-57.5268,-70.902,1,0
10,56,0,-58.6866,-72.0618,1,0
10,58,0,-59.7097,-73.0849,1,0
10,60,0,-60.6248,-74,1,0
10,62,0,-61.4527,-74.8279,1,0
10,64,0,-62.2084,-75.5836,1,0
10,66,0,-62.9037,-76.2789,1,0
10,68,0,-63.5474,-76.9226,1,0
10,70,0,-64.1466,-77.5218,1,0
10,72,0,-64.7072,-78.0824,1,0
10,74,0,-65.2338,-78.609,0,0
10,76,0,-65.7303,-79.1055,0,0
10,78,0,-66.1999,-79.5751,0,0
12,0,0,-66.6563,-80.0314,0,0
12,2,0,-66.2119,-79.5871,0,0
12,4,0,-65.7437,-79.1188,0,0
12,6,0,-65.2488,-78.624,0,0
12,8,0,-64.7242,-78.0993,1,0
12,10,0,-64.1659,-77.5411,1,0
12,12,0,-63.5695,-76.9447,1,0
12,14,0,-62.9293,-76.3045,1,0
12,16,0,-62.2385,-75.6137,1,0
12,18,0,-61.4884,-74.8636,1,0
12,20,0,-60.668,-74.0432,1,0
12,22,0,-59.763,-73.1381,1,0
12,24,0,-58.754,-72.1291,1,0
12,26,0,-57.6145,-70.9897,1,0
12,28,0,-56.3068,-69.682,1,0
12,30,0,-54.7746,-68.1497,1,0
12,32,0,-52.9293,-66.3045,1,0
12,34,0,-50.6248,-64,1,1
12,36,0,-47.6145,-60.9897,1,1
12,38,0,-43.6351,-57.0103,1,1
12,40,0,-33.6248,-47,1,1
12,42,0,-43.6351,-57.0103,1,1
12,44,0,-47.6145,-60.9897,1,1
12,46,0,-50.6248,-64,1,1
12,48,0,-52.9293,-66.3045,1,0
12,50,0,-54.7746,-68.1497,1,0
12,52,0,-56.3068,-69.682,1,0
12,54,0,-57.6145,-70.9897,1,0
12,56,0,-58.754,-72.1291,1,0
12,58,0,-59.763,-73.1381,1,0
12,60,0,-60.668,-74.0432,1,0
12,62,0,-61.4884,-74.8636,1,0
12,64,0,-62.2385,-75.6137,1,0
12,66,0,-62.9293,-76.3045,1,0
12,68,0,-63.5695,-76.9447,1,0
12,70,0,-64.1659,-77.5411,1,0
12,72,0,-64.7242,-78.0993,1,0
12,74,0,-65.2488,-78.624,0,0
12,76,0,-65.7437,-79.1188,0,0
12,78,0,-66.2119,-79.5871,0,0
14,0,0,-66.6886,-80.0638,0,0
14,2,0,-66.2478,-79.6229,0,0
14,4,0,-65.7836,-79.1587,0,0
14,6,0,-65.2935,-78.6687,0,0
14,8,0,-64.7746,-78.1497,1,0
14,10,0,-64.2232,-77.5984,1,0
14,12,0,-63.6351,-77.0103,1,0
14,14,0,-63.0053,-76.3805,1,0
14,16,0,-62.3274,-75.7026,1,0
14,18,0,-61.5939,-74.9691,1,0
14,20,0,-60.7952,-74.1703,1,0
14,22,0,-59.919,-73.2942,1,0
14,24,0,-58.9499,-72.3251,1,0
14,26,0,-57.8676,-71.2428,1,0
14,28,0,-56.6454,-70.0206,1,0
14,30,0,-55.2488,-68.624,1,0
14,32,0,-53.6351,-67.0103,1,0
14,34,0,-51.7643,-65.1394,1,0
14,36,0,-49.6557,-63.0309,1,1
14,38,0,-54.6145,-67.9897,1,0
14,40,0,-39.6454,-53.0206,1,1
14,42,0,-54.6145,-67.9897,1,0
14,44,0,-49.6557,-63.0309,1,1
14,46,0,-51.7643,-65.1394,1,0
14,48,0,-53.6351,-67.0103,1,0
14,50,0,-55.2488,-68.624,1,0
14,52,0,-56.6454,-70.0206,1,0
14,54,0,-57.8676,-71.2428,1,0
14,56,0,-58.9499,-72.3251,1,0
14,58,0,-59.919,-73.2942,1,0
14,60,0,-60.7952,-74.1703,1,0
14,62,0,-61.5939,-74.9691,1,0
14,64,0,-62.3274,-75.7026,1,0
14,66,0,-63.0053,-76.3805,1,0
14,68,0,-63.6351,-77.0103,1,0
14,70,0,-64.2232,-77.5984,1,0
14,72,0,-64.7746,-78.1497,1,0
14,74,0,-65.2935,-78.6687,0,0
14,76,0,-65.7836,-79.1587,0,0
14,78,0,-66.2478,-79.6229,0,0
16,0,0,-72.1473,-85.5225,0,0
16,2,0,-71.7527,-85.1278,0,0
16,4,0,-71.3419,-84.7171,0,0
16,6,0,-70.914,-84.2892,0,0
16,8,0,-70.4678,-83.843,0,0
16,10,0,-70.0023,-83.3775,0,0
16,12,0,-57.5165,-70.8917,1,0
16,14,0,-57.0094,-70.3846,1,0
16,16,0,-56.4804,-69.8556,1,0
16,18,0,-55.9293,-69.3045,1,0
16,20,0,-55.3567,-68.7319,1,0
16,22,0,-54.7643,-68.1394,1,0
16,24,0,-54.1556,-67.5308,1,0
16,26,0,-60.5371,-73.9123,1,0
16,28,0,-59.919,-73.2942,1,0
16,30,0,-59.3171,-72.6923,1,0
16,32,0,-60.2539,-73.6291,1,0
16,34,0,-58.683,-72.0581,1,0
16,36,0,-57.0634,-70.4385,1,0
16,38,0,-56.9282,-70.3033,1,0
16,40,0,-43.1672,-56.5424,1,1
16,42,0,-56.9282,-70.3033,1,0
16,44,0,-57.0634,-70.4385,1,0
16,46,0,-58.683,-72.0581,1,0
16,48,0,-60.2539,-73.6291,1,0
16,50,0,-59.3171,-72.6923,1,0
16,52,0,-59.919,-73.2942,1,0
16,54,0,-60.5371,-73.9123,1,0
16,56,0,-54.1556,-67.5308,1,0
16,58,0,-54.7643,-68.1394,1,0
16,60,0,-55.3567,-68.7319,1,0
16,62,0,-55.9293,-69.3045,1,0
16,64,0,-56.4804,-69.8556,1,0
16,66,0,-57.0094,-70.3846,1,0
16,68,0,-57.5165,-70.8917,1,0
16,70,0,-70.0023,-83.3775,0,0
16,72,0,-70.4678,-83.843,0,0
16,74,0,-70.914,-84.2892,0,0
16,76,0,-71.3419,-84.7171,0,0
16,78,0,-71.7527,-85.1278,0,0
18,0,0,-72.6893,-86.0645,0,0
18,2,0,-72.2485,-85.6237,0,0
18,4,0,-71.1878,-84.563,0,0
18,6,0,-70.7437,-84.1188,0,0
18,8,0,-70.2787,-83.6538,0,0
18,10,0,-69.7912,-83.1664,0,0
18,12,0,-69.2797,-82.6549,0,0
18,14,0,-68.7424,-82.1175,0,0
18,16,0,-56.1775,-69.5527,1,0
18,18,0,-55.5838,-68.959,1,0
18,20,0,-54.9602,-68.3354,1,0
18,22,0,-54.3067,-67.6819,1,0
18,24,0,-53.6248,-67,1,0
18,26,0,-52.919,-66.2942,1,0
18,28,0,-59.1981,-72.5733,1,0
18,30,0,-58.4781,-71.8533,1,0
18,32,0,-57.7849,-71.16,1,0
18,34,0,-57.7851,-71.1603,1,0
18,36,0,-55.6895,-69.0647,1,0
18,38,0,-53.6685,-67.0437,1,0
18,40,0,-45.666,-59.0412,1,1
18,42,0,-53.6685,-67.0437,1,0
18,44,0,-55.6895,-69.0647,1,0
18,46,0,-57.7851,-71.1603,1,0
18,48,0,-57.7849,-71.16,1,0
18,50,0,-58.4781,-71.8533,1,0
18,52,0,-59.1981,-72.5733,1,0
18,54,0,-52.919,-66.2942,1,0
18,56,0,-53.6248,-67,1,0
18,58,0,-54.3067,-67.6819,1,0
18,60,0,-54.9602,-68.3354,1,0
18,62,0,-55.5838,-68.959,1,0
18,64,0,-56.1775,-69.5527,1,0
18,66,0,-68.7424,-82.1175,0,0
18,68,0,-69.2797,-82.6549,0,0
18,70,0,-69.7912,-83.1664,0,0
18,72,0,-70.2787,-83.6538,0,0
18,74,0,-70.7437,-84.1188,0,0
18,76,0,-71.1878,-84.563,0,0
18,78,0,-72.2485,-85.6237,0,0
20,0,0,-72.6785,-86.0537,0,0
20,2,0,-72.2366,-85.6118,0,0
20,4,0,-71.7711,-85.1463,0,0
20,6,0,-71.2796,-84.6548,0,0
20,8,0,-70.7589,-84.134,0,0
20,10,0,-69.6042,-82.9794,0,0
20,12,0,-69.0687,-82.4439,0,0
20,14,0,-68.5028,-81.878,0,0
20,16,0,-67.9037,-81.2789,0,0
20,18,0,-67.2684,-80.6435,0,0
20,20,0,-54.5939,-67.9691,1,0
20,22,0,-53.8779,-67.2531,1,0
20,24,0,-53.1187,-66.4939,1,0
20,26,0,-52.3171,-65.6923,1,0
20,28,0,-51.4781,-64.8533,1,1
20,30,0,-57.6145,-70.9897,1,0
20,32,0,-56.7527,-70.1278,1,0
20,34,0,-57.4392,-70.8144,1,0
20,36,0,-55.1144,-68.4896,1,0
20,38,0,-52.7128,-66.0879,1,0
20,40,0,-38.4856,-51.8608,1,1
20,42,0,-52.7128,-66.0879,1,0
20,44,0,-55.1144,-68.4896,1,0
20,46,0,-57.4392,-70.8144,1,0
20,48,0,-56.7527,-70.1278,1,0
20,50,0,-57.6145,-70.9897,1,0
20,52,0,-51.4781,-64.8533,1,1
20,54,0,-52.3171,-65.6923,1,0
20,56,0,-53.1187,-66.4939,1,0
20,58,0,-53.8779,-67.2531,1,0
20,60,0,-54.5939,-67.9691,1,0
20,62,0,-67.2684,-80.6435,0,0
20,64,0,-67.9037,-81.2789,0,0
20,66,0,-68.5028,-81.878,0,0
20,68,0,-69.0687,-82.4439,0,0
20,70,0,-69.6042,-82.9794,0,0
20,72,0,-70.7589,-84.134,0,0
20,74,0,-71.2796,-84.6548,0,0
20,76,0,-71.7711,-85.1463,0,0
20,78,0,-72.2366,-85.6118,0,0
22,0,0,-72.6893,-86.0645,0,0
22,2,0,-72.2485,-85.6237,0,0
22,4,0,-71.7844,-85.1596,0,0
22,6,0,-71.2944,-84.6696,0,0
22,8,0,-70.7756,-84.1508,0,0
22,10,0,-70.2244,-83.5995,0,0
22,12,0,-69.6365,-83.0117,0,0
22,14,0,-69.0069,-82.382,0,0
22,16,0,-67.666,-81.0412,0,0
22,18,0,-66.992,-80.3672,0,0
22,20,0,-66.2694,-79.6446,0,0
22,22,0,-65.4925,-78.8677,0,0
22,24,0,-52.6557,-66.0309,1,0
22,26,0,-51.754,-65.1291,1,0
22,28,0,-50.7849,-64.16,1,1
22,30,0,-49.7527,-63.1278,1,1
22,32,0,-55.6763,-69.0515,1,0
22,34,0,-54.6042,-67.9794,1,0
22,36,0,-55.6895,-69.0647,1,0
22,38,0,-53.6685,-67.0437,1,0
22,40,0,-45.666,-59.0412,1,1
22,42,0,-53.6685,-67.0437,1,0
22,44,0,-55.6895,-69.0647,1,0
22,46,0,-54.6042,-67.9794,1,0
22,48,0,-55.6763,-69.0515,1,0
22,50,0,-49.7527,-63.1278,1,1
22,52,0,-50.7849,-64.16,1,1
22,54,0,-51.754,-65.1291,1,0
22,56,0,-52.6557,-66.0309,1,0
22,58,0,-65.4925,-78.8677,0,0
22,60,0,-66.2694,-79.6446,0,0
22,62,0,-66.992,-80.3672,0,0
22,64,0,-67.666,-81.0412,0,0
22,66,0,-69.0069,-82.382,0,0
22,68,0,-69.6365,-83.0117,0,0
22,70,0,-70.2244,-83.5995,0,0
22,72,0,-70.7756,-84.1508,0,0
22,74,0,-71.2944,-84.6696,0,0
22,76,0,-71.7844,-85.1596,0,0
22,78,0,-72.2485,-85.6237,0,0
24,0,0,-72.7214,-86.0966,0,0
24,2,0,-72.284,-85.6592,0,0
24,4,0,-71.8239,-85.1991,0,0
24,6,0,-71.3387,-84.7138,0,0
24,8,0,-70.8254,-84.2006,0,0
24,10,0,-70.2809,-83.656,0,0
24,12,0,-69.7011,-83.0763,0,0
24,14,0,-69.0815,-82.4567,0,0
24,16,0,-68.4164,-81.7916,0,0
24,18,0,-67.699,-81.0742,0,0
24,20,0,-66.9212,-80.2964,0,0
24,22,0,-65.1672,-78.5424,0,0
24,24,0,-64.2581,-77.6332,1,0
24,26,0,-63.2591,-76.6343,1,0
24,28,0,-50.1569,-63.5321,1,1
24,30,0,-48.9396,-62.3148,1,1
24,32,0,-47.6042,-60.9794,1,1
24,34,0,-53.1775,-66.5527,1,0
24,36,0,-51.7643,-65.1394,1,0
24,38,0,-62.6895,-76.0647,1,0
24,40,0,-43.1672,-56.5424,1,1
24,42,0,-62.6895,-76.0647,1,0
24,44,0,-51.7643,-65.1394,1,0
24,46,0,-53.1775,-66.5527,1,0
24,48,0,-47.6042,-60.9794,1,1
24,50,0,-48.9396,-62.3148,1,1
24,52,0,-50.1569,-63.5321,1,1
24,54,0,-63.2591,-76.6343,1,0
24,56,0,-64.2581,-77.6332,1,0
24,58,0,-65.1672,-78.5424,0,0
24,60,0,-66.9212,-80.2964,0,0
24,62,0,-67.699,-81.0742,0,0
24,64,0,-68.4164,-81.7916,0,0
24,66,0,-69.0815,-82.4567,0,0
24,68,0,-69.7011,-83.0763,0,0
24,70,0,-70.2809,-83.656,0,0
24,72,0,-70.8254,-84.2006,0,0
24,74,0,-71.3387,-84.7138,0,0
24,76,0,-71.8239,-85.1991,0,0
24,78,0,-72.284,-85.6592,0,0
26,0,0,-72.7745,-86.1496,0,0
26,2,0,-72.3426,-85.7178,0,0
26,4,0,-71.889,-85.2642,0,0
26,6,0,-71.4114,-84.7866,0,0
26,8,0,-70.9072,-84.2824,0,0
26,10,0,-70.3735,-83.7486,0,0
26,12,0,-69.8068,-83.1819,0,0
26,14,0,-69.2031,-82.5783,0,0
26,16,0,-68.5578,-81.933,0,0
26,18,0,-67.76,-81.1352,0,0
26,20,0,-67.1194,-80.4946,0,0
26,22,0,-66.3126,-79.6877,0,0
26,24,0,-65.4365,-78.8117,0,0
26,26,0,-64.4826,-77.8577,1,0
26,28,0,-61.6454,-75.0206,1,0
26,30,0,-60.2488,-73.624,1,0
26,32,0,-46.6351,-60.0103,1,1
26,34,0,-44.7643,-58.1394,1,1
26,36,0,-49.6557,-63.0309,1,1
26,38,0,-54.6145,-67.9897,1,0
26,40,0,-39.6454,-53.0206,1,1
26,42,0,-54.6145,-67.9897,1,0
26,44,0,-49.6557,-63.0309,1,1
26,46,0,-44.7643,-58.1394,1,1
26,48,0,-46.6351,-60.0103,1,1
26,50,0,-60.2488,-73.624,1,0
26,52,0,-61.6454,-75.0206,1,0
26,54,0,-64.4826,-77.8577,1,0
26,56,0,-65.4365,-78.8117,0,0
26,58,0,-66.3126,-79.6877,0,0
26,60,0,-67.1194,-80.4946,0,0
26,62,0,-67.76,-81.1352,0,0
26,64,0,-68.5578,-81.933,0,0
26,66,0,-69.2031,-82.5783,0,0
26,68,0,-69.8068,-83.1819,0,0
26,70,0,-70.3735,-83.7486,0,0
26,72,0,-70.9072,-84.2824,0,0
26,74,0,-71.4114,-84.7866,0,0
26,76,0,-71.889,-85.2642,0,0
26,78,0,-72.3426,-85.7178,0,0
28,0,0,-72.8476,-86.2228,0,0
28,2,0,-72.4234,-85.7986,0,0
28,4,0,-71.9786,-85.3537,0,0
28,6,0,-71.5112,-84.8864,0,0
28,8,0,-71.0191,-84.3943,0,0
28,10,0,-70.4998,-83.875,0,0
28,12,0,-69.9505,-83.3256,0,0
28,14,0,-69.1176,-82.4928,0,0
28,16,0,-68.6024,-81.9776,0,0
28,18,0,-68.0676,-81.4428,0,0
28,20,0,-67.3826,-80.7577,0,0
28,22,0,-66.6275,-80.0027,0,0
28,24,0,-65.8189,-79.194,0,0
28,26,0,-64.9539,-78.3291,1,0
28,28,0,-64.0334,-77.4086,1,0
28,30,0,-63.0655,-76.4407,1,0
28,32,0,-62.0733,-75.4484,1,0
28,34,0,-55.6248,-69,1,0
28,36,0,-40.6145,-53.9897,1,1
28,38,0,-43.6351,-57.0103,1,1
28,40,0,-33.6248,-47,1,1
28,42,0,-43.6351,-57.0103,1,1
28,44,0,-40.6145,-53.9897,1,1
28,46,0,-55.6248,-69,1,0
28,48,0,-62.0733,-75.4484,1,0
28,50,0,-63.0655,-76.4407,1,0
28,52,0,-64.0334,-77.4086,1,0
28,54,0,-64.9539,-78.3291,1,0
28,56,0,-65.8189,-79.194,0,0
28,58,0,-66.6275,-80.0027,0,0
28,60,0,-67.3826,-80.7577,0,0
28,62,0,-68.0676,-81.4428,0,0
28,64,0,-68.6024,-81.9776,0,0
28,66,0,-69.1176,-82.4928,0,0
28,68,0,-69.9505,-83.3256,0,0
28,70,0,-70.4998,-83.875,0,0
28,72,0,-71.0191,-84.3943,0,0
28,74,0,-71.5112,-84.8864,0,0
28,76,0,-71.9786,-85.3537,0,0
28,78,0,-72.4234,-85.7986,0,0
30,0,0,-84.9399,-98.3151,0,0
30,2,0,-84.525,-97.9002,0,0
30,4,0,-84.091,-97.4662,0,0
30,6,0,-83.6363,-97.0114,0,0
30,8,0,-83.159,-96.5341,0,0
30,10,0,-82.3009,-95.6761,0,0
30,12,0,-81.8491,-95.2243,0,0
30,14,0,-81.3815,-94.7566,0,0
30,16,0,-80.8984,-94.2736,0,0
30,18,0,-80.3585,-93.7337,0,0
30,20,0,-79.699,-93.0742,0,0
30,22,0,-79.0016,-92.3768,0,0
30,24,0,-78.2657,-91.6408,0,0
30,26,0,-77.4933,-90.8684,0,0
30,28,0,-76.6909,-90.066,0,0
30,30,0,-75.8727,-89.2479,0,0
30,32,0,-75.0655,-88.4407,0,0
30,34,0,-79.0182,-92.3933,0,0
30,36,0,-75.6454,-89.0206,0,0
30,38,0,-45.6248,-59,1,1
30,40,0,20,20,1,1
30,42,0,-45.6248,-59,1,1
30,44,0,-75.6454,-89.0206,0,0
30,46,0,-79.0182,-92.3933,0,0
30,48,0,-75.0655,-88.4407,0,0
30,50,0,-75.8727,-89.2479,0,0
30,52,0,-76.6909,-90.066,0,0
30,54,0,-77.4933,-90.8684,0,0
30,56,0,-78.2657,-91.6408,0,0
30,58,0,-79.0016,-92.3768,0,0
30,60,0,-79.699,-93.0742,0,0
30,62,0,-80.3585,-93.7337,0,0
30,64,0,-80.8984,-94.2736,0,0
30,66,0,-81.3815,-94.7566,0,0
30,68,0,-81.8491,-95.2243,0,0
30,70,0,-82.3009,-95.6761,0,0
30,72,0,-83.159,-96.5341,0,0
30,74,0,-83.6363,-97.0114,0,0
30,76,0,-84.091,-97.4662,0,0
30,78,0,-84.525,-97.9002,0,0
32,0,0,-72.8476,-86.2228,0,0
32,2,0,-72.4234,-85.7986,0,0
